Date,BEP,EIX,NEE,PCG,SRE,TSLA,Day,Week_Day,Week_Num,Month,Year,Mon,Tue,Wed,Thur,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year_ID
2/2/11,21.22999954,36.63999939,54.86000061,46.18999863,52.56000137,23.94000053,2,4,6,2,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/3/11,21.73999977,36.95999908,54.99000168,46.36000061,51.97999954,23.62999916,3,5,6,2,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/4/11,21.57999992,36.75,54.74000168,46.25,52.11999893,23.45999908,4,6,6,2,2011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/7/11,21.59000015,36.79999924,55.18999863,46.56999969,52.81999969,23.06999969,7,2,7,2,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/8/11,21.70000076,36.95000076,55.43000031,46.54000092,53.36999893,24.48999977,8,3,7,2,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/9/11,21.78000069,37.08000183,55.24000168,46.72000122,53.40000153,23.20999908,9,4,7,2,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/10/11,21.87999916,37.04000092,55.22000122,46.70999908,53.45000076,23.21999931,10,5,7,2,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/11/11,22.19000053,37.02000046,55.06000137,46.52999878,53.27000046,23.25,11,6,7,2,2011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/14/11,22.07999992,36.84000015,54.70000076,46.20999908,53.09000015,23.07999992,14,2,8,2,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/15/11,22.28000069,37.04999924,54.77000046,46.20999908,53.15999985,22.84000015,15,3,8,2,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/16/11,22.27000046,36.75,54.36000061,46,53.33000183,24.72999954,16,4,8,2,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/17/11,22.20000076,36.91999817,54.24000168,45.56000137,52.97000122,23.60000038,17,5,8,2,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/18/11,22.19000053,36.68000031,54.59000015,45.38000107,53.29999924,23.18000031,18,6,8,2,2011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/22/11,21.97999954,36.47000122,54.65000153,45.20999908,53.31999969,21.87000084,22,3,9,2,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/23/11,21.95000076,36.04000092,54.36999893,45.47999954,52.83000183,21.82999992,23,4,9,2,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/24/11,22.03000069,35.79999924,54.40999985,45.50999832,52.97999954,22.53000069,24,5,9,2,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/25/11,22.10000038,36.00999832,54.68999863,45.84000015,53.43000031,23.61000061,25,6,9,2,2011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/28/11,22.29999924,37.11999893,55.47000122,46.06000137,53.22999954,23.88999939,28,2,10,2,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3/1/11,22.03000069,37.20999908,54.13000107,46.41999817,53.09000015,23.94000053,1,3,10,3,2011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/2/11,22.23999977,37.58000183,53.79999924,46.15999985,53.29000092,24.02000046,2,4,10,3,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/3/11,22.10000038,37.95999908,54.43999863,46.25999832,53.75,24.36000061,3,5,10,3,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/4/11,21.97999954,37.45000076,54.75,45.47999954,53.63999939,24.95000076,4,6,10,3,2011,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/7/11,21.79000092,37.59000015,54.61999893,45.66999817,53.59999847,24.94000053,7,2,11,3,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/8/11,21.86000061,38.02999878,55.29999924,46.27000046,54.02999878,24.65999985,8,3,11,3,2011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/9/11,21.88999939,38.08000183,55.77000046,46.77999878,54.06999969,24.71999931,9,4,11,3,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/10/11,21.89999962,37.41999817,55.34999847,45.99000168,53.45999908,24.01000023,10,5,11,3,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/11/11,21.79000092,37.75999832,55.68999863,45.75,53.75999832,24.06999969,11,6,11,3,2011,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/14/11,21.81999969,36.77999878,55.08000183,44.40999985,53,23.25,14,2,12,3,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/15/11,21.71999931,35.81000137,53.77000046,43,51.93999863,22.95000076,15,3,12,3,2011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/16/11,21.98999977,35.49000168,52.59999847,42.47000122,50.61999893,22.81999969,16,4,12,3,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/17/11,22.04000092,35.61000061,52.81999969,42.70999908,51.25,22.80999947,17,5,12,3,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/18/11,21.97999954,35.70999908,52.75999832,43.09000015,51.40000153,22.95999908,18,6,12,3,2011,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/21/11,22.05999947,36.40000153,53.75999832,43.75,52.22999954,22.72999954,21,2,13,3,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/22/11,22.35000038,36.52000046,53.88999939,43.75999832,52.38000107,22.19000053,22,3,13,3,2011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/23/11,22.96999931,36.52999878,53.68999863,43.59999847,52.04000092,22.20999908,23,4,13,3,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/24/11,23.01000023,36.75,54.02000046,43.66999817,52.45999908,22.32999992,24,5,13,3,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/25/11,22.82999992,36.61999893,54.09999847,43.90000153,52.49000168,22.75,25,6,13,3,2011,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/28/11,22.79000092,36.13999939,53.77000046,43.88000107,52.38000107,23.25,28,2,14,3,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/29/11,23.27000046,36.40000153,54.68000031,43.56000137,52.77000046,23.92000008,29,3,14,3,2011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/30/11,23.85000038,36.61000061,54.97999954,43.99000168,53.75,23.70999908,30,4,14,3,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3/31/11,23.95000076,36.59000015,55.11999893,44.18000031,53.5,27.75,31,5,14,3,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
4/1/11,23.56999969,37.04999924,55.93000031,44.5,53.81000137,26.65999985,1,6,14,4,2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/4/11,23.45000076,36.88999939,56.18999863,44.49000168,53.90999985,25.82999992,4,2,15,4,2011,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/5/11,23.52000046,36.93000031,56.31000137,44.47999954,53.74000168,26.70000076,5,3,15,4,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/6/11,23.57999992,37.08000183,56.56999969,45.06999969,54.09999847,26.48999977,6,4,15,4,2011,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/7/11,23.59000015,36.91999817,56.04999924,44.83000183,53.45000076,27.23999977,7,5,15,4,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/8/11,23.61000061,37.27000046,56,44.74000168,53.45999908,26.48999977,8,6,15,4,2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/11/11,23.22999954,36.79000092,55.16999817,44.06000137,53,25.27000046,11,2,16,4,2011,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/12/11,23.34000015,37.91999817,55.11999893,43.74000168,52.56999969,24.64999962,12,3,16,4,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/13/11,23.52000046,38.16999817,54.97000122,43.86000061,52.47000122,24.93000031,13,4,16,4,2011,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/14/11,23.38999939,38.20000076,55.15999985,44.06000137,52.81000137,25.13999939,14,5,16,4,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/15/11,23.62000084,38.72000122,55.11999893,44.86000061,53.77000046,25.57999992,15,6,16,4,2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/18/11,22.82999992,38.18000031,54.93000031,44.65000153,53.18999863,25.03000069,18,2,17,4,2011,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/19/11,23.23999977,38.18000031,54.88999939,44.74000168,52.95999908,25.15999985,19,3,17,4,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/20/11,23.72999954,38.74000168,55.68000031,45.13000107,53.47000122,25.75,20,4,17,4,2011,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/21/11,23.54999924,38.61999893,55.50999832,45.18000031,53.45000076,26.73999977,21,5,17,4,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/25/11,23.70000076,38.36999893,55.45999908,45.36999893,53.90999985,26.38999939,25,2,18,4,2011,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/26/11,24.17000008,38.77000046,56.04000092,45.99000168,54.31999969,26.93000031,26,3,18,4,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/27/11,24.31999969,39.20000076,56.20000076,46.20000076,54.88999939,27.07999992,27,4,18,4,2011,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/28/11,24.17000008,39.45999908,56.83000183,46.25999832,55.11000061,27.65999985,28,5,18,4,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4/29/11,24.36000061,39.27000046,56.56999969,46.08000183,55.09999847,27.60000038,29,6,18,4,2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5/2/11,24.57999992,39.25,56.59999847,46.06000137,55.20000076,27.45000076,2,2,19,5,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/3/11,24.87000084,39.29000092,57.36999893,46.09999847,55.5,26.87000084,3,3,19,5,2011,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/4/11,24.56999969,39.02999878,57.43000031,45.54999924,54.77999878,26.69000053,4,4,19,5,2011,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/5/11,24.37000084,38.77999878,57.04999924,45.90999985,54.36000061,26.44000053,5,5,19,5,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/6/11,24.68000031,39.49000168,57.38999939,45.75999832,54.86000061,27.12000084,6,6,19,5,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/9/11,24.61000061,39.04999924,57.65000153,45.66999817,55.02000046,27.90999985,9,2,20,5,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/10/11,24.65999985,39.88000107,58.34999847,46.22000122,55.38999939,28.32999992,10,3,20,5,2011,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/11/11,24.5,39.81999969,58.22000122,46.02999878,54.99000168,27.06999969,11,4,20,5,2011,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/12/11,24.38999939,39.58000183,58.88000107,46.52000046,55.18000031,27.67000008,12,5,20,5,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/13/11,24.21999931,39.54999924,58.63999939,46.02000046,55.11000061,27.54999924,13,6,20,5,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/16/11,23.45999908,39.54999924,58.06999969,45.59000015,55,26.60000038,16,2,21,5,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/17/11,22.97999954,39.59000015,58.59999847,45.79999924,54.95000076,25.95999908,17,3,21,5,2011,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/18/11,23.18000031,39.29000092,58.5,45.36999893,54.88999939,26.35000038,18,4,21,5,2011,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/19/11,23.57999992,39.04999924,58.38999939,45.09000015,55.06000137,28.20000076,19,5,21,5,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/20/11,23.57999992,39.72000122,57.77999878,44.77999878,55.36000061,27.96999931,20,6,21,5,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/23/11,23.57999992,39.52000046,57.59000015,43.16999817,54.75,26.81999969,23,2,22,5,2011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/24/11,23.42000008,39.15999985,57.38000107,42.97000122,54.70000076,26.71999931,24,3,22,5,2011,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/25/11,23.29999924,39.47000122,57.00999832,42.72000122,54.56000137,28.97999954,25,4,22,5,2011,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/26/11,23.38999939,39.36999893,57.09999847,42.88999939,54.54000092,29.47999954,26,5,22,5,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/27/11,23.84000015,39.31999969,57.34999847,43.09999847,54.68000031,29.54999924,27,6,22,5,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5/31/11,23.89999962,39.36000061,57.95000076,43.38000107,55.16999817,30.13999939,31,3,23,5,2011,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
6/1/11,23.64999962,39.11000061,56.75999832,43.11999893,54.20999908,28.52000046,1,4,23,6,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/2/11,23.44000053,38.79000092,56.20999908,42.77000046,53.75,28.76000023,2,5,23,6,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/3/11,23.35000038,38.90999985,55.68000031,42.34999847,53.31999969,30.12999916,3,6,23,6,2011,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/6/11,23.12000084,38.50999832,55.40999985,42.22999954,52.95000076,28.70000076,6,2,24,6,2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/7/11,22.62000084,38.75999832,55.40999985,42.06000137,52.86999893,28.37000084,7,3,24,6,2011,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/8/11,22.37999916,38.86000061,55.5,41.91999817,52.93000031,27.12000084,8,4,24,6,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/9/11,22.64999962,39.04000092,55.63000107,41.95999908,53.06000137,27.62000084,9,5,24,6,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/10/11,22.46999931,39,55.49000168,41.54999924,52.59000015,27.86000061,10,6,24,6,2011,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/13/11,21.98999977,39.11999893,55.90000153,41.70999908,52.68999863,28.43000031,13,2,25,6,2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/14/11,22.57999992,39.11999893,55.88999939,41.95000076,52.93000031,28.60000038,14,3,25,6,2011,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/15/11,22.70000076,38.70999908,55.47000122,41.45999908,52.59999847,27.31999969,15,4,25,6,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/16/11,22.62000084,39.09000015,56.15000153,41.88999939,52.83000183,26.5,16,5,25,6,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/17/11,23.11000061,39.24000168,56.63000107,42.18000031,53.20999908,26.5,17,6,25,6,2011,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/20/11,22.85000038,39.24000168,57.04999924,42.34999847,53.27000046,26.01000023,20,2,26,6,2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/21/11,23.26000023,39.16999817,56.97000122,42.20000076,53.11999893,27.53000069,21,3,26,6,2011,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/22/11,23.46999931,39.00999832,56.72000122,41.93000031,52.56000137,27.20999908,22,4,26,6,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/23/11,22.95999908,38.36000061,56.38000107,41.49000168,51.93999863,27.70999908,23,5,26,6,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/24/11,22.84000015,38.70000076,56.61000061,41.81000137,51.90999985,27.56999969,24,6,26,6,2011,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/27/11,23.27000046,38.90000153,56.97999954,41.65000153,52.25999832,27.45999908,27,2,27,6,2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/28/11,23,38.66999817,57.09000015,41.38999939,52.06999969,28.11000061,28,3,27,6,2011,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/29/11,23.94000053,38.75999832,57.22999954,41.52000046,52.29999924,28.29000092,29,4,27,6,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6/30/11,23.95000076,38.75,57.45999908,42.02999878,52.88000107,29.12999916,30,5,27,6,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
7/1/11,23.95000076,38.86999893,58.18000031,42.65999985,53.41999817,29.02000046,1,6,27,7,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/5/11,24.04999924,38.66999817,57.68999863,42.13999939,53.02999878,29.13999939,5,3,28,7,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/6/11,23.73999977,38.79999924,57.75999832,42.61000061,53.24000168,28.95999908,6,4,28,7,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/7/11,24.12000084,38.79000092,58.04999924,42.52999878,53.18000031,29.72999954,7,5,28,7,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/8/11,24.09000015,39.04999924,57.70000076,42.43000031,52.81999969,28.80999947,8,6,28,7,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/11/11,23.65999985,38.43999863,57.15999985,42.16999817,52.04000092,28.35000038,11,2,29,7,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/12/11,23.70000076,38.81999969,57.29000092,42.54000092,52.22000122,28.17000008,12,3,29,7,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/13/11,24.01000023,38.52000046,57.20000076,42.43000031,52.04000092,28.63999939,13,4,29,7,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/14/11,24.07999992,38.45000076,56.99000168,41.99000168,51.88000107,27.61000061,14,5,29,7,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/15/11,24.20999908,38.56999969,56.79999924,42.18000031,52.09999847,27.57999992,15,6,29,7,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/18/11,24.11000061,37.93000031,56.36000061,41.63999939,51.54999924,27.22999954,18,2,30,7,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/19/11,24.5,38.04999924,56.77000046,41.90999985,51.95999908,27.88999939,19,3,30,7,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/20/11,24.87999916,38.31000137,56.93999863,42.40000153,51.88999939,28.69000053,20,4,30,7,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/21/11,24.89999962,39.13999939,57.88999939,43.29000092,52.84000015,28.70000076,21,5,30,7,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/22/11,24.82999992,39.22999954,57.45999908,42.75999832,52.24000168,29.29000092,22,6,30,7,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/25/11,24.79000092,39.18999863,57.54000092,42.95999908,52.06999969,28.48999977,25,2,31,7,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/26/11,24.76000023,38.86999893,57.36000061,42.5,51.81999969,28,26,3,31,7,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/27/11,23.90999985,38.84999847,56.65000153,42.11999893,51.43999863,27.63999939,27,4,31,7,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/28/11,24.21999931,38.59999847,56.24000168,42.04000092,51.04000092,28.17000008,28,5,31,7,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7/29/11,24.21999931,38.06999969,55.25,41.43000031,50.68999863,28.17000008,29,6,31,7,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
8/1/11,24.21999931,37.93999863,55.40999985,41.50999832,50.43000031,28.77000046,1,2,32,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/2/11,23.5,37.02999878,54.24000168,40.22999954,49.63999939,27.34000015,2,3,32,8,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/3/11,23,36.88000107,54.02999878,40.47999954,49.68000031,27.20000076,3,4,32,8,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/4/11,22.38999939,35.04999924,52.49000168,40.65000153,47.90999985,24.75,4,5,32,8,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/5/11,22.45000076,35.04999924,52.81000137,41.95999908,48.47999954,24.23999977,5,6,32,8,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/8/11,21.14999962,33.29000092,50.16999817,39.63999939,45.59000015,23.63999939,8,2,33,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/9/11,22,34.61999893,51.93999863,39.91999817,47.70999908,25.05999947,9,3,33,8,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/10/11,21.98999977,33.88000107,50.18999863,39.20999908,45.70999908,23.81999969,10,4,33,8,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/11/11,22.42000008,35.13999939,52.45000076,40,47.97000122,25.29999924,11,5,33,8,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/12/11,22.22999954,34.77999878,52.68999863,39.86000061,47.77999878,26.30999947,12,6,33,8,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/15/11,23,36.25,54.74000168,40.77000046,49.49000168,26.22999954,15,2,34,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/16/11,22.97999954,36.36000061,54.68999863,40.59999847,49.27000046,26.10000038,16,3,34,8,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/17/11,23,36.47999954,55.04999924,41.25,49.95000076,25.82999992,17,4,34,8,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/18/11,22.37999916,35.90000153,54.59000015,41.29999924,49.29000092,24.26000023,18,5,34,8,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/19/11,23.05999947,35.86000061,54.29000092,41.18999863,48.75999832,22.29999924,19,6,34,8,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/22/11,22.65999985,35.08000183,54.13000107,41,48.84999847,21.95000076,22,2,35,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/23/11,22.89999962,35.68999863,55.11999893,41.58000183,50.06999969,22.95999908,23,3,35,8,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/24/11,23.29000092,36.31999969,56.04000092,42.33000183,51.25999832,23.87000084,24,4,35,8,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/25/11,23.02000046,36.08000183,55.20999908,41.45999908,50.54000092,23.11000061,25,5,35,8,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/26/11,23.07999992,35.97999954,55.40999985,41.09000015,51.04000092,23.72999954,26,6,35,8,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/29/11,23.47999954,36.95000076,56.29000092,42.15000153,52.06999969,24.70999908,29,2,36,8,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/30/11,23.47999954,36.88999939,56.43999863,41.93000031,52.18999863,24.62999916,30,3,36,8,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
8/31/11,24,37.18999863,56.72000122,42.34999847,52.52000046,24.73999977,31,4,36,8,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
9/1/11,24.01000023,36.90000153,56.72000122,42.09000015,52.49000168,24,1,5,36,9,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
9/2/11,23.65999985,36.18999863,55.63000107,41.34000015,51.65999985,23.06999969,2,6,36,9,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
9/6/11,23.20999908,35.66999817,55.04999924,40.61999893,50.81999969,22.94000053,6,3,37,9,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
